Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
4/4/2021,VN,Viet Nam,WPRO,9,2629,0,0
4/5/2021,VN,Viet Nam,WPRO,2,2631,0,0
4/6/2021,VN,Viet Nam,WPRO,6,2637,0,0
4/7/2021,VN,Viet Nam,WPRO,11,2648,0,0
4/8/2021,VN,Viet Nam,WPRO,11,2659,0,0
4/9/2021,VN,Viet Nam,WPRO,10,2669,0,0
4/10/2021,VN,Viet Nam,WPRO,14,2683,0,0
4/11/2021,VN,Viet Nam,WPRO,9,2692,0,0
4/12/2021,VN,Viet Nam,WPRO,4,2696,0,0
4/13/2021,VN,Viet Nam,WPRO,11,2707,0,0
4/14/2021,VN,Viet Nam,WPRO,10,2717,0,0
4/15/2021,VN,Viet Nam,WPRO,20,2737,0,0
4/16/2021,VN,Viet Nam,WPRO,21,2758,0,0
4/17/2021,VN,Viet Nam,WPRO,15,2773,0,0
4/18/2021,VN,Viet Nam,WPRO,8,2781,0,0
4/19/2021,VN,Viet Nam,WPRO,4,2785,0,0
4/20/2021,VN,Viet Nam,WPRO,6,2791,0,0
4/21/2021,VN,Viet Nam,WPRO,10,2801,0,0
4/22/2021,VN,Viet Nam,WPRO,11,2812,0,0
4/23/2021,VN,Viet Nam,WPRO,12,2824,0,0
4/24/2021,VN,Viet Nam,WPRO,8,2832,0,0
4/25/2021,VN,Viet Nam,WPRO,1,2833,0,0
4/26/2021,VN,Viet Nam,WPRO,13,2846,0,0
4/27/2021,VN,Viet Nam,WPRO,6,2852,0,0
4/28/2021,VN,Viet Nam,WPRO,5,2857,0,0
4/29/2021,VN,Viet Nam,WPRO,8,2865,0,0
4/30/2021,VN,Viet Nam,WPRO,49,2914,0,0
5/1/2021,VN,Viet Nam,WPRO,14,2928,0,0
5/2/2021,VN,Viet Nam,WPRO,14,2942,0,0
5/3/2021,VN,Viet Nam,WPRO,20,2962,0,0
5/4/2021,VN,Viet Nam,WPRO,23,2985,0,0
5/5/2021,VN,Viet Nam,WPRO,11,2996,0,0
5/6/2021,VN,Viet Nam,WPRO,34,3030,0,0
5/7/2021,VN,Viet Nam,WPRO,61,3091,0,0
5/8/2021,VN,Viet Nam,WPRO,61,3152,0,0
5/9/2021,VN,Viet Nam,WPRO,93,3245,0,0
5/10/2021,VN,Viet Nam,WPRO,167,3412,0,0
5/11/2021,VN,Viet Nam,WPRO,77,3489,0,0
5/12/2021,VN,Viet Nam,WPRO,82,3571,0,0
5/13/2021,VN,Viet Nam,WPRO,87,3658,0,0
5/14/2021,VN,Viet Nam,WPRO,82,3740,0,0
5/15/2021,VN,Viet Nam,WPRO,96,3836,0,0
5/16/2021,VN,Viet Nam,WPRO,276,4112,0,0
5/17/2021,VN,Viet Nam,WPRO,100,4212,0,0
5/18/2021,VN,Viet Nam,WPRO,166,4378,0,0
5/19/2021,VN,Viet Nam,WPRO,165,4543,0,0
5/20/2021,VN,Viet Nam,WPRO,177,4720,0,0
5/21/2021,VN,Viet Nam,WPRO,113,4833,0,0
5/22/2021,VN,Viet Nam,WPRO,128,4961,0,0
5/23/2021,VN,Viet Nam,WPRO,158,5119,0,0
5/24/2021,VN,Viet Nam,WPRO,156,5275,0,0
5/25/2021,VN,Viet Nam,WPRO,186,5461,0,0
5/26/2021,VN,Viet Nam,WPRO,470,5931,0,0
5/27/2021,VN,Viet Nam,WPRO,180,6111,0,0
5/28/2021,VN,Viet Nam,WPRO,245,6356,0,0
5/29/2021,VN,Viet Nam,WPRO,301,6657,0,0
5/30/2021,VN,Viet Nam,WPRO,251,6908,47,47
5/31/2021,VN,Viet Nam,WPRO,260,7168,0,47
6/1/2021,VN,Viet Nam,WPRO,264,7432,0,47
6/2/2021,VN,Viet Nam,WPRO,193,7625,1,48
6/3/2021,VN,Viet Nam,WPRO,245,7870,1,49
6/4/2021,VN,Viet Nam,WPRO,245,8115,0,49
6/5/2021,VN,Viet Nam,WPRO,249,8364,2,51
6/6/2021,VN,Viet Nam,WPRO,216,8580,2,53
6/7/2021,VN,Viet Nam,WPRO,211,8791,0,53
6/8/2021,VN,Viet Nam,WPRO,236,9027,1,54
6/9/2021,VN,Viet Nam,WPRO,195,9222,2,56
6/10/2021,VN,Viet Nam,WPRO,413,9635,0,56
6/11/2021,VN,Viet Nam,WPRO,200,9835,0,56
6/12/2021,VN,Viet Nam,WPRO,213,10048,2,58
6/13/2021,VN,Viet Nam,WPRO,289,10337,1,59
6/14/2021,VN,Viet Nam,WPRO,293,10630,1,60
6/15/2021,VN,Viet Nam,WPRO,251,10881,0,60
6/16/2021,VN,Viet Nam,WPRO,423,11304,2,62
6/17/2021,VN,Viet Nam,WPRO,490,11794,0,62
6/18/2021,VN,Viet Nam,WPRO,437,12231,0,62
6/19/2021,VN,Viet Nam,WPRO,277,12508,1,63
6/20/2021,VN,Viet Nam,WPRO,470,12978,2,65
6/21/2021,VN,Viet Nam,WPRO,280,13258,2,67
6/22/2021,VN,Viet Nam,WPRO,272,13530,4,71
6/23/2021,VN,Viet Nam,WPRO,252,13782,0,71
6/24/2021,VN,Viet Nam,WPRO,207,13989,1,72
6/25/2021,VN,Viet Nam,WPRO,334,14323,3,75
6/26/2021,VN,Viet Nam,WPRO,792,15115,2,77
6/27/2021,VN,Viet Nam,WPRO,210,15325,0,77
6/28/2021,VN,Viet Nam,WPRO,415,15740,3,80
6/29/2021,VN,Viet Nam,WPRO,396,16136,2,82
6/30/2021,VN,Viet Nam,WPRO,371,16507,2,84
7/1/2021,VN,Viet Nam,WPRO,545,17052,3,87
7/2/2021,VN,Viet Nam,WPRO,675,17727,0,87
7/3/2021,VN,Viet Nam,WPRO,633,18360,5,92
7/4/2021,VN,Viet Nam,WPRO,950,19310,0,92
7/5/2021,VN,Viet Nam,WPRO,951,20261,7,99
7/6/2021,VN,Viet Nam,WPRO,1051,21312,7,106
7/7/2021,VN,Viet Nam,WPRO,1029,22341,7,113
7/8/2021,VN,Viet Nam,WPRO,1044,23385,8,121
7/9/2021,VN,Viet Nam,WPRO,1425,24810,6,127
7/10/2021,VN,Viet Nam,WPRO,1798,26608,11,138
7/11/2021,VN,Viet Nam,WPRO,1862,28470,8,146
7/12/2021,VN,Viet Nam,WPRO,2008,30478,16,162
7/13/2021,VN,Viet Nam,WPRO,2187,32665,17,179
7/14/2021,VN,Viet Nam,WPRO,2744,35409,15,194
7/15/2021,VN,Viet Nam,WPRO,2830,38239,11,205
7/16/2021,VN,Viet Nam,WPRO,4049,42288,2,207
7/17/2021,VN,Viet Nam,WPRO,4004,46292,18,225
7/18/2021,VN,Viet Nam,WPRO,4710,51002,0,225
7/19/2021,VN,Viet Nam,WPRO,4843,55845,29,254
7/20/2021,VN,Viet Nam,WPRO,4335,60180,0,254
7/21/2021,VN,Viet Nam,WPRO,5427,65607,80,334
7/22/2021,VN,Viet Nam,WPRO,5537,71144,36,370
7/23/2021,VN,Viet Nam,WPRO,7125,78269,0,370
7/24/2021,VN,Viet Nam,WPRO,8688,86957,0,370
7/25/2021,VN,Viet Nam,WPRO,7956,94913,0,370
7/26/2021,VN,Viet Nam,WPRO,6260,101173,0,370
7/27/2021,VN,Viet Nam,WPRO,7938,109111,154,524
7/28/2021,VN,Viet Nam,WPRO,8010,117121,0,524
7/29/2021,VN,Viet Nam,WPRO,6519,123640,106,630
7/30/2021,VN,Viet Nam,WPRO,9765,133405,392,1022
7/31/2021,VN,Viet Nam,WPRO,7717,141122,139,1161
8/1/2021,VN,Viet Nam,WPRO,8938,150060,145,1306
8/2/2021,VN,Viet Nam,WPRO,7447,157507,0,1306
8/3/2021,VN,Viet Nam,WPRO,7832,165339,575,1881
8/4/2021,VN,Viet Nam,WPRO,9122,174461,190,2071
8/5/2021,VN,Viet Nam,WPRO,7295,181756,256,2327
8/6/2021,VN,Viet Nam,WPRO,7310,189066,393,2720
8/7/2021,VN,Viet Nam,WPRO,8109,197175,296,3016
8/8/2021,VN,Viet Nam,WPRO,8481,205656,234,3250
8/9/2021,VN,Viet Nam,WPRO,9904,215560,147,3397
8/10/2021,VN,Viet Nam,WPRO,9334,224894,360,3757
8/11/2021,VN,Viet Nam,WPRO,8043,232937,388,4145
8/12/2021,VN,Viet Nam,WPRO,8606,241543,342,4487
8/13/2021,VN,Viet Nam,WPRO,5025,246568,326,4813
8/14/2021,VN,Viet Nam,WPRO,9180,255748,275,5088
8/15/2021,VN,Viet Nam,WPRO,9716,265464,349,5437
8/16/2021,VN,Viet Nam,WPRO,9580,275044,337,5774
8/17/2021,VN,Viet Nam,WPRO,8652,283696,367,6141
8/18/2021,VN,Viet Nam,WPRO,9605,293301,331,6472
8/19/2021,VN,Viet Nam,WPRO,8656,301957,298,6770
8/20/2021,VN,Viet Nam,WPRO,10654,312611,380,7150
8/21/2021,VN,Viet Nam,WPRO,10657,323268,390,7540
8/22/2021,VN,Viet Nam,WPRO,13439,336707,0,7540
8/23/2021,VN,Viet Nam,WPRO,11352,348059,737,8277
8/24/2021,VN,Viet Nam,WPRO,10397,358456,389,8666
8/25/2021,VN,Viet Nam,WPRO,10811,369267,348,9014
8/26/2021,VN,Viet Nam,WPRO,12096,381363,335,9349
8/27/2021,VN,Viet Nam,WPRO,11575,392938,318,9667
8/28/2021,VN,Viet Nam,WPRO,17428,410366,386,10053
8/29/2021,VN,Viet Nam,WPRO,12103,422469,352,10405
8/30/2021,VN,Viet Nam,WPRO,12796,435265,344,10749
8/31/2021,VN,Viet Nam,WPRO,14224,449489,315,11064
9/1/2021,VN,Viet Nam,WPRO,12603,462092,0,11064
9/2/2021,VN,Viet Nam,WPRO,11438,473530,804,11868
9/3/2021,VN,Viet Nam,WPRO,13197,486727,270,12138
9/4/2021,VN,Viet Nam,WPRO,14922,501649,308,12446
9/5/2021,VN,Viet Nam,WPRO,9521,511170,347,12793
9/6/2021,VN,Viet Nam,WPRO,13137,524307,281,13074
9/7/2021,VN,Viet Nam,WPRO,12481,536788,311,13385
9/8/2021,VN,Viet Nam,WPRO,14208,550996,316,13701
9/9/2021,VN,Viet Nam,WPRO,12680,563676,434,14135
9/10/2021,VN,Viet Nam,WPRO,12420,576096,335,14470
9/11/2021,VN,Viet Nam,WPRO,13321,589417,275,14745
9/12/2021,VN,Viet Nam,WPRO,11932,601349,273,15018
9/13/2021,VN,Viet Nam,WPRO,12026,613375,261,15279
9/14/2021,VN,Viet Nam,WPRO,11172,624547,381,15660
9/15/2021,VN,Viet Nam,WPRO,10508,635055,276,15936
9/16/2021,VN,Viet Nam,WPRO,10585,645640,250,16186
9/17/2021,VN,Viet Nam,WPRO,10489,656129,239,16425
9/18/2021,VN,Viet Nam,WPRO,11521,667650,212,16637
9/19/2021,VN,Viet Nam,WPRO,9373,677023,220,16857
9/20/2021,VN,Viet Nam,WPRO,10040,687063,233,17090
9/21/2021,VN,Viet Nam,WPRO,8681,695744,215,17305
9/22/2021,VN,Viet Nam,WPRO,11692,707436,240,17545
9/23/2021,VN,Viet Nam,WPRO,11527,718963,236,17781
9/24/2021,VN,Viet Nam,WPRO,9472,728435,439,18220
9/25/2021,VN,Viet Nam,WPRO,8537,736972,0,18220
9/26/2021,VN,Viet Nam,WPRO,9706,746678,180,18400
9/27/2021,VN,Viet Nam,WPRO,10011,756689,184,18584
9/28/2021,VN,Viet Nam,WPRO,9362,766051,174,18758
9/29/2021,VN,Viet Nam,WPRO,4589,770640,178,18936
9/30/2021,VN,Viet Nam,WPRO,8758,779398,162,19098
10/1/2021,VN,Viet Nam,WPRO,11357,790755,203,19301
10/2/2021,VN,Viet Nam,WPRO,6957,797712,136,19437
10/3/2021,VN,Viet Nam,WPRO,5490,803202,164,19601
10/4/2021,VN,Viet Nam,WPRO,5376,808578,114,19715
10/5/2021,VN,Viet Nam,WPRO,5383,813961,130,19845
10/6/2021,VN,Viet Nam,WPRO,4363,818324,134,19979
10/7/2021,VN,Viet Nam,WPRO,4363,822687,119,20098
10/8/2021,VN,Viet Nam,WPRO,4150,826837,125,20223
10/9/2021,VN,Viet Nam,WPRO,4784,831621,114,20337
10/10/2021,VN,Viet Nam,WPRO,4513,836134,105,20442
10/11/2021,VN,Viet Nam,WPRO,3528,839662,113,20555
10/12/2021,VN,Viet Nam,WPRO,3619,843281,115,20670
10/13/2021,VN,Viet Nam,WPRO,2949,846230,93,20763
10/14/2021,VN,Viet Nam,WPRO,3461,849691,106,20869
10/15/2021,VN,Viet Nam,WPRO,4151,853842,81,20950
10/16/2021,VN,Viet Nam,WPRO,3797,857639,93,21043
10/17/2021,VN,Viet Nam,WPRO,3221,860860,88,21131
10/18/2021,VN,Viet Nam,WPRO,3193,864053,63,21194
10/19/2021,VN,Viet Nam,WPRO,3168,867221,75,21269
10/20/2021,VN,Viet Nam,WPRO,3034,870255,75,21344
10/21/2021,VN,Viet Nam,WPRO,3646,873901,72,21416
10/22/2021,VN,Viet Nam,WPRO,3636,877537,21,21437
10/23/2021,VN,Viet Nam,WPRO,3985,881522,106,21543
10/24/2021,VN,Viet Nam,WPRO,3373,884895,77,21620
10/25/2021,VN,Viet Nam,WPRO,4045,888940,53,21673
10/26/2021,VN,Viet Nam,WPRO,3639,892579,65,21738
10/27/2021,VN,Viet Nam,WPRO,3595,896174,64,21802
10/28/2021,VN,Viet Nam,WPRO,4411,900585,54,21856
10/29/2021,VN,Viet Nam,WPRO,4892,905477,54,21910
10/30/2021,VN,Viet Nam,WPRO,4899,910376,56,21966
10/31/2021,VN,Viet Nam,WPRO,5227,915603,64,22030
11/1/2021,VN,Viet Nam,WPRO,5519,921122,53,22083
11/2/2021,VN,Viet Nam,WPRO,5598,926720,52,22135
11/3/2021,VN,Viet Nam,WPRO,5637,932357,70,22205
11/4/2021,VN,Viet Nam,WPRO,7106,939463,78,22283
11/5/2021,VN,Viet Nam,WPRO,6580,946043,59,22342
11/6/2021,VN,Viet Nam,WPRO,7504,953547,70,22412
11/7/2021,VN,Viet Nam,WPRO,7491,961038,58,22470
11/8/2021,VN,Viet Nam,WPRO,7646,968684,61,22531
11/9/2021,VN,Viet Nam,WPRO,7988,976672,67,22598
11/10/2021,VN,Viet Nam,WPRO,8133,984805,88,22686
11/11/2021,VN,Viet Nam,WPRO,7930,992735,79,22765
11/12/2021,VN,Viet Nam,WPRO,8162,1000897,84,22849
11/13/2021,VN,Viet Nam,WPRO,8982,1009879,81,22930
11/14/2021,VN,Viet Nam,WPRO,8467,1018346,88,23018
11/15/2021,VN,Viet Nam,WPRO,8176,1026522,64,23082
11/16/2021,VN,Viet Nam,WPRO,8616,1035138,101,23183
11/17/2021,VN,Viet Nam,WPRO,10259,1045397,87,23270
11/18/2021,VN,Viet Nam,WPRO,9849,1055246,67,23337
11/19/2021,VN,Viet Nam,WPRO,10223,1065469,139,23476
11/20/2021,VN,Viet Nam,WPRO,9625,1075094,102,23578
11/21/2021,VN,Viet Nam,WPRO,9531,1084625,107,23685
11/22/2021,VN,Viet Nam,WPRO,9889,1094514,76,23761
11/23/2021,VN,Viet Nam,WPRO,10321,1104835,190,23951
11/24/2021,VN,Viet Nam,WPRO,39132,1143967,167,24118
11/25/2021,VN,Viet Nam,WPRO,11811,1155778,125,24243
11/26/2021,VN,Viet Nam,WPRO,12450,1168228,164,24407
11/27/2021,VN,Viet Nam,WPRO,13109,1181337,137,24544
11/28/2021,VN,Viet Nam,WPRO,16067,1197404,148,24692
11/29/2021,VN,Viet Nam,WPRO,12936,1210340,190,24882
11/30/2021,VN,Viet Nam,WPRO,13770,1224110,173,25055
12/1/2021,VN,Viet Nam,WPRO,13972,1238082,197,25252
12/2/2021,VN,Viet Nam,WPRO,14508,1252590,196,25448
12/3/2021,VN,Viet Nam,WPRO,13698,1266288,210,25658
12/4/2021,VN,Viet Nam,WPRO,14492,1280780,200,25858
12/5/2021,VN,Viet Nam,WPRO,13998,1294778,203,26061
12/6/2021,VN,Viet Nam,WPRO,14314,1309092,199,26260
12/7/2021,VN,Viet Nam,WPRO,14591,1323683,223,26483
12/8/2021,VN,Viet Nam,WPRO,13840,1337523,217,26700
12/9/2021,VN,Viet Nam,WPRO,14599,1352122,230,26930
12/10/2021,VN,Viet Nam,WPRO,15311,1367433,256,27186
12/11/2021,VN,Viet Nam,WPRO,14839,1382272,216,27402
12/12/2021,VN,Viet Nam,WPRO,16141,1398413,209,27611
12/13/2021,VN,Viet Nam,WPRO,14638,1413051,228,27839
12/14/2021,VN,Viet Nam,WPRO,15377,1428428,242,28081
12/15/2021,VN,Viet Nam,WPRO,15220,1443648,252,28333
12/16/2021,VN,Viet Nam,WPRO,15527,1459175,283,28616
12/17/2021,VN,Viet Nam,WPRO,34062,1493237,241,28857
12/18/2021,VN,Viet Nam,WPRO,15236,1508473,246,29103
12/19/2021,VN,Viet Nam,WPRO,15895,1524368,248,29351
12/20/2021,VN,Viet Nam,WPRO,16110,1540478,215,29566
12/21/2021,VN,Viet Nam,WPRO,14977,1555455,225,29791
12/22/2021,VN,Viet Nam,WPRO,16325,1571780,250,30041
12/23/2021,VN,Viet Nam,WPRO,16555,1588335,210,30251
12/24/2021,VN,Viet Nam,WPRO,16377,1604712,280,30531
12/25/2021,VN,Viet Nam,WPRO,16157,1620869,235,30766
12/26/2021,VN,Viet Nam,WPRO,15586,1636455,241,31007
12/27/2021,VN,Viet Nam,WPRO,15218,1651673,207,31214
12/28/2021,VN,Viet Nam,WPRO,14872,1666545,204,31418
12/29/2021,VN,Viet Nam,WPRO,14440,1680985,214,31632
12/30/2021,VN,Viet Nam,WPRO,13889,1694874,245,31877
12/31/2021,VN,Viet Nam,WPRO,19868,1714742,291,32168
1/1/2022,VN,Viet Nam,WPRO,16515,1731257,226,32394
1/2/2022,VN,Viet Nam,WPRO,14835,1746092,216,32610
1/3/2022,VN,Viet Nam,WPRO,16948,1763040,221,32831
1/4/2022,VN,Viet Nam,WPRO,15936,1778976,190,33021
1/5/2022,VN,Viet Nam,WPRO,21728,1800704,224,33245
1/6/2022,VN,Viet Nam,WPRO,17017,1817721,230,33475
1/7/2022,VN,Viet Nam,WPRO,25842,1843563,169,33644
1/8/2022,VN,Viet Nam,WPRO,16278,1859841,233,33877
1/9/2022,VN,Viet Nam,WPRO,16553,1876394,240,34117
1/10/2022,VN,Viet Nam,WPRO,23181,1899575,202,34319
1/11/2022,VN,Viet Nam,WPRO,14818,1914393,212,34531
1/12/2022,VN,Viet Nam,WPRO,16035,1930428,256,34787
1/13/2022,VN,Viet Nam,WPRO,28291,1958719,177,34964
1/14/2022,VN,Viet Nam,WPRO,16725,1975444,206,35170
1/15/2022,VN,Viet Nam,WPRO,16040,1991484,171,35341
1/16/2022,VN,Viet Nam,WPRO,16378,2007862,139,35480
1/17/2022,VN,Viet Nam,WPRO,15684,2023546,129,35609
1/18/2022,VN,Viet Nam,WPRO,21744,2045290,179,35788
1/19/2022,VN,Viet Nam,WPRO,16838,2062128,184,35972
1/20/2022,VN,Viet Nam,WPRO,15959,2078087,142,36114
1/21/2022,VN,Viet Nam,WPRO,16715,2094802,152,36266
1/22/2022,VN,Viet Nam,WPRO,15935,2110737,177,36443
1/23/2022,VN,Viet Nam,WPRO,15707,2126444,153,36596
1/24/2022,VN,Viet Nam,WPRO,14978,2141422,123,36719
1/25/2022,VN,Viet Nam,WPRO,14362,2155784,165,36884
1/26/2022,VN,Viet Nam,WPRO,15743,2171527,126,37010
1/27/2022,VN,Viet Nam,WPRO,15954,2187481,155,37165
1/28/2022,VN,Viet Nam,WPRO,15727,2203208,126,37291
1/29/2022,VN,Viet Nam,WPRO,14929,2218137,141,37432
1/30/2022,VN,Viet Nam,WPRO,15150,2233287,115,37547
1/31/2022,VN,Viet Nam,WPRO,29766,2263053,121,37668
2/1/2022,VN,Viet Nam,WPRO,12674,2275727,109,37777
2/2/2022,VN,Viet Nam,WPRO,11023,2286750,0,37777
2/3/2022,VN,Viet Nam,WPRO,8744,2295494,0,37777
2/4/2022,VN,Viet Nam,WPRO,8601,2304095,286,38063
2/5/2022,VN,Viet Nam,WPRO,11594,2315689,84,38147
2/6/2022,VN,Viet Nam,WPRO,12170,2327859,114,38261
2/7/2022,VN,Viet Nam,WPRO,14112,2341971,63,38324
2/8/2022,VN,Viet Nam,WPRO,16815,2358786,100,38424
2/9/2022,VN,Viet Nam,WPRO,21909,2380695,97,38521
2/10/2022,VN,Viet Nam,WPRO,23956,2404651,93,38614
2/11/2022,VN,Viet Nam,WPRO,26032,2430683,74,38688
2/12/2022,VN,Viet Nam,WPRO,26487,2457170,96,38784
2/13/2022,VN,Viet Nam,WPRO,27311,2484481,78,38862
2/14/2022,VN,Viet Nam,WPRO,26379,2510860,84,38946
2/15/2022,VN,Viet Nam,WPRO,29413,2540273,91,39037
2/16/2022,VN,Viet Nam,WPRO,31814,2572087,85,39122
2/17/2022,VN,Viet Nam,WPRO,34737,2606824,66,39188
2/18/2022,VN,Viet Nam,WPRO,36200,2643024,90,39278
2/19/2022,VN,Viet Nam,WPRO,42439,2685463,80,39358
2/20/2022,VN,Viet Nam,WPRO,54830,2740293,65,39423
2/21/2022,VN,Viet Nam,WPRO,47200,2787493,78,39501
2/22/2022,VN,Viet Nam,WPRO,46880,2834373,104,39605
2/23/2022,VN,Viet Nam,WPRO,55879,2890252,77,39682
2/24/2022,VN,Viet Nam,WPRO,82126,2972378,37,39719
2/25/2022,VN,Viet Nam,WPRO,69128,3041506,165,39884
2/26/2022,VN,Viet Nam,WPRO,78795,3120301,78,39962
2/27/2022,VN,Viet Nam,WPRO,98876,3219177,88,40050
2/28/2022,VN,Viet Nam,WPRO,101828,3321005,94,40144
3/1/2022,VN,Viet Nam,WPRO,122480,3443485,108,40252
3/2/2022,VN,Viet Nam,WPRO,114144,3557629,86,40338
3/3/2022,VN,Viet Nam,WPRO,151852,3709481,114,40452
3/4/2022,VN,Viet Nam,WPRO,176150,3885631,95,40547
3/5/2022,VN,Viet Nam,WPRO,173631,4059262,97,40644
3/6/2022,VN,Viet Nam,WPRO,173258,4232520,82,40726
3/7/2022,VN,Viet Nam,WPRO,202180,4434700,87,40813
3/8/2022,VN,Viet Nam,WPRO,147358,4582058,78,40891
3/9/2022,VN,Viet Nam,WPRO,194815,4776873,86,40977
3/10/2022,VN,Viet Nam,WPRO,265163,5042036,109,41086
3/11/2022,VN,Viet Nam,WPRO,218459,5260495,71,41157
3/12/2022,VN,Viet Nam,WPRO,188440,5448935,71,41228
3/13/2022,VN,Viet Nam,WPRO,454212,5903147,62,41290
3/14/2022,VN,Viet Nam,WPRO,209501,6112648,95,41385
3/15/2022,VN,Viet Nam,WPRO,264790,6377438,92,41477
3/16/2022,VN,Viet Nam,WPRO,175480,6552918,68,41545
3/17/2022,VN,Viet Nam,WPRO,267540,6820458,62,41607
3/18/2022,VN,Viet Nam,WPRO,353965,7174423,76,41683
3/19/2022,VN,Viet Nam,WPRO,192689,7367112,57,41740
3/20/2022,VN,Viet Nam,WPRO,424729,7791841,77,41817
3/21/2022,VN,Viet Nam,WPRO,166207,7958048,63,41880
3/22/2022,VN,Viet Nam,WPRO,131713,8089761,69,41949
3/23/2022,VN,Viet Nam,WPRO,249153,8338914,65,42014
3/24/2022,VN,Viet Nam,WPRO,140837,8479751,61,42075
3/25/2022,VN,Viet Nam,WPRO,120000,8599751,70,42145
3/26/2022,VN,Viet Nam,WPRO,161501,8761252,51,42196
3/27/2022,VN,Viet Nam,WPRO,158305,8919557,62,42258
3/28/2022,VN,Viet Nam,WPRO,91916,9011473,48,42306
3/29/2022,VN,Viet Nam,WPRO,263376,9274849,52,42358
3/30/2022,VN,Viet Nam,WPRO,111640,9386489,55,42413
3/31/2022,VN,Viet Nam,WPRO,85765,9472254,41,42454
4/1/2022,VN,Viet Nam,WPRO,92355,9564609,39,42493
4/2/2022,VN,Viet Nam,WPRO,86054,9650663,33,42526
4/3/2022,VN,Viet Nam,WPRO,65619,9716282,37,42563
4/4/2022,VN,Viet Nam,WPRO,102046,9818328,37,42600
4/5/2022,VN,Viet Nam,WPRO,48717,9867045,42,42642
4/6/2022,VN,Viet Nam,WPRO,54995,9922040,39,42681
4/7/2022,VN,Viet Nam,WPRO,58424,9980464,31,42712
4/8/2022,VN,Viet Nam,WPRO,90228,10070692,21,42733
4/9/2022,VN,Viet Nam,WPRO,65097,10135789,35,42768
4/10/2022,VN,Viet Nam,WPRO,34140,10169929,26,42794
4/11/2022,VN,Viet Nam,WPRO,28307,10198236,19,42813
4/12/2022,VN,Viet Nam,WPRO,51924,10250160,17,42830
4/13/2022,VN,Viet Nam,WPRO,22804,10272964,28,42858
4/14/2022,VN,Viet Nam,WPRO,24623,10297587,20,42878
4/15/2022,VN,Viet Nam,WPRO,23012,10320599,23,42901
4/16/2022,VN,Viet Nam,WPRO,73934,10394533,23,42924
4/17/2022,VN,Viet Nam,WPRO,23354,10417887,10,42934
4/18/2022,VN,Viet Nam,WPRO,14660,10432547,10,42944
4/19/2022,VN,Viet Nam,WPRO,43272,10475819,13,42957
4/20/2022,VN,Viet Nam,WPRO,13500,10489319,18,42975
4/21/2022,VN,Viet Nam,WPRO,13271,10502590,7,42982
4/22/2022,VN,Viet Nam,WPRO,30574,10533164,9,42991
4/23/2022,VN,Viet Nam,WPRO,11160,10544324,7,42998
4/24/2022,VN,Viet Nam,WPRO,10365,10554689,6,43004
4/25/2022,VN,Viet Nam,WPRO,8813,10563502,9,43013
4/26/2022,VN,Viet Nam,WPRO,8270,10571772,8,43021
4/27/2022,VN,Viet Nam,WPRO,48431,10620203,8,43029
4/28/2022,VN,Viet Nam,WPRO,11313,10631516,5,43034
4/29/2022,VN,Viet Nam,WPRO,7116,10638632,3,43037
4/30/2022,VN,Viet Nam,WPRO,6068,10644700,1,43038
5/1/2022,VN,Viet Nam,WPRO,5109,10649809,3,43041
5/2/2022,VN,Viet Nam,WPRO,3717,10653526,1,43042
5/3/2022,VN,Viet Nam,WPRO,3123,10656649,2,43044
5/4/2022,VN,Viet Nam,WPRO,2709,10659358,0,43044
5/5/2022,VN,Viet Nam,WPRO,3088,10662446,3,43047
5/6/2022,VN,Viet Nam,WPRO,4305,10666751,2,43049
5/7/2022,VN,Viet Nam,WPRO,3819,10670570,6,43055
5/8/2022,VN,Viet Nam,WPRO,3345,10673915,0,43055
5/9/2022,VN,Viet Nam,WPRO,2269,10676184,1,43056
5/10/2022,VN,Viet Nam,WPRO,2175,10678359,1,43057
5/11/2022,VN,Viet Nam,WPRO,2855,10681214,1,43058
5/12/2022,VN,Viet Nam,WPRO,2758,10683972,2,43060
5/13/2022,VN,Viet Nam,WPRO,6499,10690471,3,43063
5/14/2022,VN,Viet Nam,WPRO,2670,10693141,0,43063
5/15/2022,VN,Viet Nam,WPRO,1895,10695036,2,43065
5/16/2022,VN,Viet Nam,WPRO,1594,10696630,0,43065
5/17/2022,VN,Viet Nam,WPRO,1550,10698180,2,43067
5/18/2022,VN,Viet Nam,WPRO,1785,10699965,4,43071
5/19/2022,VN,Viet Nam,WPRO,1831,10701796,1,43072
5/20/2022,VN,Viet Nam,WPRO,2728,10704524,1,43073
5/21/2022,VN,Viet Nam,WPRO,1587,10706111,2,43075
5/22/2022,VN,Viet Nam,WPRO,1457,10707568,0,43075
5/23/2022,VN,Viet Nam,WPRO,1319,10708887,0,43075
5/24/2022,VN,Viet Nam,WPRO,1179,10710066,1,43076
5/25/2022,VN,Viet Nam,WPRO,1323,10711389,0,43076
5/26/2022,VN,Viet Nam,WPRO,1344,10712733,2,43078
5/27/2022,VN,Viet Nam,WPRO,1275,10714008,0,43078
5/28/2022,VN,Viet Nam,WPRO,1239,10715247,0,43078
5/29/2022,VN,Viet Nam,WPRO,1114,10716361,0,43078
5/30/2022,VN,Viet Nam,WPRO,890,10717251,0,43078
5/31/2022,VN,Viet Nam,WPRO,1118,10718369,0,43078
